# x y u(x,y) v(x,y)
-0.06 -0.14 0.115783 4.25214e-05
-0.06 -0.13 0.11709 4.31238e-05
-0.06 -0.12 0.118297 4.36834e-05
-0.06 -0.11 0.119405 4.41999e-05
-0.06 -0.1 0.120412 4.46727e-05
-0.06 -0.09 0.121319 4.51012e-05
-0.06 -0.08 0.122127 4.54853e-05
-0.06 -0.07 0.122834 4.58243e-05
-0.06 -0.06 0.123442 4.61181e-05
-0.06 -0.05 0.12395 4.63663e-05
-0.06 -0.04 0.124357 4.65687e-05
-0.06 -0.03 0.124665 4.67251e-05
-0.06 -0.02 0.124873 4.68353e-05
-0.06 -0.01 0.124981 4.68993e-05
-0.06 0 0.124988 4.69171e-05
-0.06 0.01 0.124896 4.68885e-05
-0.06 0.02 0.124704 4.68136e-05
-0.06 0.03 0.124411 4.66925e-05
-0.06 0.04 0.124019 4.65254e-05
-0.06 0.05 0.123527 4.63123e-05
-0.06 0.06 0.122934 4.60536e-05
-0.06 0.07 0.122242 4.57495e-05
-0.06 0.08 0.121449 4.54003e-05
-0.06 0.09 0.120557 4.50063e-05
-0.06 0.1 0.119564 4.45679e-05
-0.06 0.11 0.118471 4.40857e-05
-0.06 0.12 0.117278 4.356e-05
-0.06 0.13 0.115985 4.29914e-05
-0.06 0.14 0.114592 4.23805e-05
-0.06 0.15 0.113099 4.17278e-05
-0.06 0.16 0.111506 4.10341e-05
-0.06 0.17 0.109812 4.03001e-05
-0.06 0.18 0.108019 3.95264e-05
-0.06 0.19 0.106125 3.87138e-05
-0.06 0.2 0.104131 3.78632e-05
-0.06 0.21 0.102037 3.69754e-05
-0.06 0.22 0.0998433 3.60513e-05
-0.06 0.23 0.097549 3.50918e-05
-0.06 0.24 0.0951546 3.4098e-05
-0.06 0.25 0.09266 3.30706e-05
-0.06 0.26 0.0900652 3.20109e-05
-0.06 0.27 0.0873703 3.09199e-05
-0.06 0.28 0.0845751 2.97986e-05
-0.06 0.29 0.0816798 2.86481e-05
-0.06 0.3 0.0786842 2.74697e-05
-0.06 0.31 0.0755885 2.62645e-05
-0.06 0.32 0.0723925 2.50337e-05
-0.06 0.33 0.0690964 2.37785e-05
-0.06 0.34 0.0657 2.25002e-05
-0.06 0.35 0.0622034 2.12001e-05
-0.06 0.36 0.0586066 1.98795e-05
-0.06 0.37 0.0549096 1.85396e-05
-0.06 0.38 0.0511123 1.71818e-05
-0.06 0.39 0.0472149 1.58075e-05
-0.06 0.4 0.0432172 1.44181e-05
-0.06 0.41 0.0391192 1.30148e-05
-0.06 0.42 0.034921 1.15992e-05
-0.06 0.43 0.0306226 1.01727e-05
-0.06 0.44 0.026224 8.73654e-06
-0.06 0.45 0.0217251 7.29232e-06
-0.06 0.46 0.0171259 5.84142e-06
-0.06 0.47 0.0124265 4.38528e-06
-0.06 0.48 0.00762692 2.92537e-06
-0.06 0.49 0.00272705 1.46312e-06

-0.05 -0.5 0.00223425 -0
-0.05 -0.49 0.0071346 1.45566e-06
-0.05 -0.48 0.0119352 2.90934e-06
-0.05 -0.47 0.016636 4.35962e-06
-0.05 -0.46 0.0212371 5.80507e-06
-0.05 -0.45 0.0257384 7.24428e-06
-0.05 -0.44 0.03014 8.67584e-06
-0.05 -0.43 0.0344418 1.00984e-05
-0.05 -0.42 0.0386438 1.15105e-05
-0.05 -0.41 0.0427461 1.29107e-05
-0.05 -0.4 0.0467486 1.42978e-05
-0.05 -0.39 0.0506513 1.56704e-05
-0.05 -0.38 0.0544542 1.70271e-05
-0.05 -0.37 0.0581574 1.83666e-05
-0.05 -0.36 0.0617608 1.96876e-05
-0.05 -0.35 0.0652644 2.09888e-05
-0.05 -0.34 0.0686683 2.22689e-05
-0.05 -0.33 0.0719723 2.35267e-05
-0.05 -0.32 0.0751765 2.4761e-05
-0.05 -0.31 0.078281 2.59705e-05
-0.05 -0.3 0.0812856 2.71541e-05
-0.05 -0.29 0.0841904 2.83107e-05
-0.05 -0.28 0.0869955 2.9439e-05
-0.05 -0.27 0.0897007 3.0538e-05
-0.05 -0.26 0.092306 3.16066e-05
-0.05 -0.25 0.0948116 3.26438e-05
-0.05 -0.24 0.0972173 3.36486e-05
-0.05 -0.23 0.0995232 3.46199e-05
-0.05 -0.22 0.101729 3.55569e-05
-0.05 -0.21 0.103835 3.64586e-05
-0.05 -0.2 0.105842 3.73242e-05
-0.05 -0.19 0.107748 3.81527e-05
-0.05 -0.18 0.109555 3.89434e-05
-0.05 -0.17 0.111262 3.96956e-05
-0.05 -0.16 0.112868 4.04085e-05
-0.05 -0.15 0.114375 4.10813e-05
-0.05 -0.14 0.115782 4.17135e-05
-0.05 -0.13 0.11709 4.23044e-05
-0.05 -0.12 0.118297 4.28534e-05
-0.05 -0.11 0.119404 4.33601e-05
-0.05 -0.1 0.120412 4.38239e-05
-0.05 -0.09 0.121319 4.42444e-05
-0.05 -0.08 0.122127 4.46211e-05
-0.05 -0.07 0.122834 4.49537e-05
-0.05 -0.06 0.123442 4.52419e-05
-0.05 -0.05 0.12395 4.54854e-05
-0.05 -0.04 0.124357 4.5684e-05
-0.05 -0.03 0.124665 4.58374e-05
-0.05 -0.02 0.124873 4.59456e-05
-0.05 -0.01 0.12498 4.60084e-05
-0.05 0 0.124988 4.60258e-05
-0.05 0.01 0.124896 4.59977e-05
-0.05 0.02 0.124704 4.59243e-05
-0.05 0.03 0.124411 4.58055e-05
-0.05 0.04 0.124019 4.56416e-05
-0.05 0.05 0.123527 4.54326e-05
-0.05 0.06 0.122934 4.51788e-05
-0.05 0.07 0.122242 4.48805e-05
-0.05 0.08 0.12145 4.45379e-05
-0.05 0.09 0.120557 4.41514e-05
-0.05 0.1 0.119564 4.37214e-05
-0.05 0.11 0.118472 4.32483e-05
-0.05 0.12 0.117279 4.27326e-05
-0.05 0.13 0.115986 4.21748e-05
-0.05 0.14 0.114593 4.15755e-05
-0.05 0.15 0.1131 4.09353e-05
-0.05 0.16 0.111507 4.02548e-05
-0.05 0.17 0.109813 3.95347e-05
-0.05 0.18 0.10802 3.87757e-05
-0.05 0.19 0.106126 3.79785e-05
-0.05 0.2 0.104132 3.71441e-05
-0.05 0.21 0.102038 3.62732e-05
-0.05 0.22 0.0998443 3.53666e-05
-0.05 0.23 0.09755 3.44254e-05
-0.05 0.24 0.0951556 3.34504e-05
-0.05 0.25 0.0926611 3.24426e-05
-0.05 0.26 0.0900663 3.1403e-05
-0.05 0.27 0.0873714 3.03327e-05
-0.05 0.28 0.0845763 2.92327e-05
-0.05 0.29 0.0816809 2.81041e-05
-0.05 0.3 0.0786854 2.69481e-05
-0.05 0.31 0.0755897 2.57658e-05
-0.05 0.32 0.0723938 2.45583e-05
-0.05 0.33 0.0690977 2.3327e-05
-0.05 0.34 0.0657013 2.2073e-05
-0.05 0.35 0.0622048 2.07976e-05
-0.05 0.36 0.058608 1.9502e-05
-0.05 0.37 0.054911 1.81876e-05
-0.05 0.38 0.0511137 1.68556e-05
-0.05 0.39 0.0472163 1.55074e-05
-0.05 0.4 0.0432186 1.41443e-05
-0.05 0.41 0.0391206 1.27677e-05
-0.05 0.42 0.0349225 1.1379e-05
-0.05 0.43 0.030624 9.97952e-06
-0.05 0.44 0.0262254 8.57068e-06
-0.05 0.45 0.0217265 7.15387e-06
-0.05 0.46 0.0171274 5.73052e-06
-0.05 0.47 0.012428 4.30203e-06
-0.05 0.48 0.00762838 2.86983e-06
-0.05 0.49 0.00272852 1.43535e-06

-0.04 -0.5 0.0022328 -0
-0.04 -0.49 0.00713315 1.42745e-06
-0.04 -0.48 0.0119337 2.85296e-06
-0.04 -0.47 0.0166346 4.27514e-06
-0.04 -0.46 0.0212357 5.69258e-06
-0.04 -0.45 0.025737 7.1039e-06
-0.04 -0.44 0.0301386 8.50773e-06
-0.04 -0.43 0.0344404 9.9027e-06
-0.04 -0.42 0.0386424 1.12874e-05
-0.04 -0.41 0.0427447 1.26606e-05
-0.04 -0.4 0.0467472 1.40208e-05
-0.04 -0.39 0.0506499 1.53668e-05
-0.04 -0.38 0.0544529 1.66972e-05
-0.04 -0.37 0.0581561 1.80108e-05
-0.04 -0.36 0.0617595 1.93062e-05
-0.04 -0.35 0.0652632 2.05822e-05
-0.04 -0.34 0.068667 2.18375e-05
-0.04 -0.33 0.0719711 2.30709e-05
-0.04 -0.32 0.0751753 2.42813e-05
-0.04 -0.31 0.0782798 2.54674e-05
-0.04 -0.3 0.0812845 2.66281e-05
-0.04 -0.29 0.0841893 2.77622e-05
-0.04 -0.28 0.0869944 2.88687e-05
-0.04 -0.27 0.0896996 2.99464e-05
-0.04 -0.26 0.092305 3.09944e-05
-0.04 -0.25 0.0948106 3.20115e-05
-0.04 -0.24 0.0972164 3.29968e-05
-0.04 -0.23 0.0995223 3.39493e-05
-0.04 -0.22 0.101728 3.48682e-05
-0.04 -0.21 0.103835 3.57524e-05
-0.04 -0.2 0.105841 3.66012e-05
-0.04 -0.19 0.107747 3.74137e-05
-0.04 -0.18 0.109554 3.81892e-05
-0.04 -0.17 0.111261 3.89268e-05
-0.04 -0.16 0.112868 3.96258e-05
-0.04 -0.15 0.114375 4.02857e-05
-0.04 -0.14 0.115782 4.09056e-05
-0.04 -0.13 0.117089 4.14851e-05
-0.04 -0.12 0.118296 4.20235e-05
-0.04 -0.11 0.119404 4.25204e-05
-0.04 -0.1 0.120411 4.29752e-05
-0.04 -0.09 0.121319 4.33875e-05
-0.04 -0.08 0.122126 4.3757e-05
-0.04 -0.07 0.122834 4.40832e-05
-0.04 -0.06 0.123442 4.43658e-05
-0.04 -0.05 0.123949 4.46046e-05
-0.04 -0.04 0.124357 4.47993e-05
-0.04 -0.03 0.124665 4.49498e-05
-0.04 -0.02 0.124873 4.50559e-05
-0.04 -0.01 0.12498 4.51175e-05
-0.04 0 0.124988 4.51346e-05
-0.04 0.01 0.124896 4.51071e-05
-0.04 0.02 0.124704 4.50351e-05
-0.04 0.03 0.124412 4.49186e-05
-0.04 0.04 0.124019 4.47578e-05
-0.04 0.05 0.123527 4.45529e-05
-0.04 0.06 0.122935 4.43041e-05
-0.04 0.07 0.122242 4.40115e-05
-0.04 0.08 0.12145 4.36756e-05
-0.04 0.09 0.120557 4.32966e-05
-0.04 0.1 0.119565 4.28749e-05
-0.04 0.11 0.118472 4.2411e-05
-0.04 0.12 0.117279 4.19053e-05
-0.04 0.13 0.115986 4.13583e-05
-0.04 0.14 0.114594 4.07706e-05
-0.04 0.15 0.1131 4.01428e-05
-0.04 0.16 0.111507 3.94754e-05
-0.04 0.17 0.109814 3.87693e-05
-0.04 0.18 0.10802 3.8025e-05
-0.04 0.19 0.106127 3.72433e-05
-0.04 0.2 0.104133 3.6425e-05
-0.04 0.21 0.102039 3.5571e-05
-0.04 0.22 0.0998452 3.4682e-05
-0.04 0.23 0.097551 3.3759e-05
-0.04 0.24 0.0951566 3.28029e-05
-0.04 0.25 0.0926621 3.18146e-05
-0.04 0.26 0.0900674 3.07951e-05
-0.04 0.27 0.0873725 2.97455e-05
-0.04 0.28 0.0845774 2.86668e-05
-0.04 0.29 0.0816821 2.75601e-05
-0.04 0.3 0.0786866 2.64265e-05
-0.04 0.31 0.0755909 2.5267e-05
-0.04 0.32 0.072395 2.4083e-05
-0.04 0.33 0.0690989 2.28755e-05
-0.04 0.34 0.0657026 2.16458e-05
-0.04 0.35 0.062206 2.0395e-05
-0.04 0.36 0.0586093 1.91245e-05
-0.04 0.37 0.0549123 1.78356e-05
-0.04 0.38 0.0511151 1.65294e-05
-0.04 0.39 0.0472176 1.52073e-05
-0.04 0.4 0.0432199 1.38706e-05
-0.04 0.41 0.039122 1.25206e-05
-0.04 0.42 0.0349239 1.11588e-05
-0.04 0.43 0.0306255 9.78639e-06
-0.04 0.44 0.0262268 8.40482e-06
-0.04 0.45 0.0217279 7.01543e-06
-0.04 0.46 0.0171288 5.61963e-06
-0.04 0.47 0.0124294 4.21878e-06
-0.04 0.48 0.00762981 2.8143e-06
-0.04 0.49 0.00272995 1.40757e-06

-0.03 -0.5 0.00223137 -0
-0.03 -0.49 0.00713172 1.39925e-06
-0.03 -0.48 0.0119323 2.7966e-06
-0.03 -0.47 0.0166332 4.19067e-06
-0.03 -0.46 0.0212343 5.58011e-06
-0.03 -0.45 0.0257356 6.96356e-06
-0.03 -0.44 0.0301372 8.33966e-06
-0.03 -0.43 0.034439 9.70707e-06
-0.03 -0.42 0.038641 1.10645e-05
-0.03 -0.41 0.0427433 1.24105e-05
-0.03 -0.4 0.0467459 1.37438e-05
-0.03 -0.39 0.0506486 1.50632e-05
-0.03 -0.38 0.0544516 1.63674e-05
-0.03 -0.37 0.0581548 1.7655e-05
-0.03 -0.36 0.0617582 1.89248e-05
-0.03 -0.35 0.0652619 2.01756e-05
-0.03 -0.34 0.0686658 2.14062e-05
-0.03 -0.33 0.0719698 2.26153e-05
-0.03 -0.32 0.0751741 2.38017e-05
-0.03 -0.31 0.0782786 2.49644e-05
-0.03 -0.3 0.0812833 2.61022e-05
-0.03 -0.29 0.0841882 2.72139e-05
-0.03 -0.28 0.0869933 2.82985e-05
-0.03 -0.27 0.0896986 2.9355e-05
-0.03 -0.26 0.092304 3.03822e-05
-0.03 -0.25 0.0948096 3.13793e-05
-0.03 -0.24 0.0972154 3.23451e-05
-0.03 -0.23 0.0995214 3.32789e-05
-0.03 -0.22 0.101727 3.41796e-05
-0.03 -0.21 0.103834 3.50464e-05
-0.03 -0.2 0.10584 3.58784e-05
-0.03 -0.19 0.107747 3.66749e-05
-0.03 -0.18 0.109553 3.74351e-05
-0.03 -0.17 0.11126 3.81581e-05
-0.03 -0.16 0.112867 3.88434e-05
-0.03 -0.15 0.114374 3.94902e-05
-0.03 -0.14 0.115781 4.00979e-05
-0.03 -0.13 0.117088 4.06659e-05
-0.03 -0.12 0.118296 4.11938e-05
-0.03 -0.11 0.119403 4.16808e-05
-0.03 -0.1 0.120411 4.21267e-05
-0.03 -0.09 0.121318 4.25309e-05
-0.03 -0.08 0.122126 4.2893e-05
-0.03 -0.07 0.122834 4.32128e-05
-0.03 -0.06 0.123441 4.34898e-05
-0.03 -0.05 0.123949 4.37239e-05
-0.03 -0.04 0.124357 4.39148e-05
-0.03 -0.03 0.124665 4.40623e-05
-0.03 -0.02 0.124873 4.41664e-05
-0.03 -0.01 0.12498 4.42268e-05
-0.03 0 0.124988 4.42435e-05
-0.03 0.01 0.124896 4.42165e-05
-0.03 0.02 0.124704 4.4146e-05
-0.03 0.03 0.124412 4.40318e-05
-0.03 0.04 0.12402 4.38742e-05
-0.03 0.05 0.123527 4.36734e-05
-0.03 0.06 0.122935 4.34294e-05
-0.03 0.07 0.122243 4.31427e-05
-0.03 0.08 0.12145 4.28134e-05
-0.03 0.09 0.120558 4.24419e-05
-0.03 0.1 0.119565 4.20285e-05
-0.03 0.11 0.118473 4.15738e-05
-0.03 0.12 0.11728 4.10781e-05
-0.03 0.13 0.115987 4.05419e-05
-0.03 0.14 0.114594 3.99658e-05
-0.03 0.15 0.113101 3.93504e-05
-0.03 0.16 0.111508 3.86962e-05
-0.03 0.17 0.109815 3.8004e-05
-0.03 0.18 0.108021 3.72744e-05
-0.03 0.19 0.106128 3.65082e-05
-0.03 0.2 0.104134 3.57061e-05
-0.03 0.21 0.10204 3.48689e-05
-0.03 0.22 0.0998461 3.39975e-05
-0.03 0.23 0.097552 3.30927e-05
-0.03 0.24 0.0951576 3.21554e-05
-0.03 0.25 0.0926631 3.11867e-05
-0.03 0.26 0.0900684 3.01873e-05
-0.03 0.27 0.0873736 2.91584e-05
-0.03 0.28 0.0845785 2.8101e-05
-0.03 0.29 0.0816832 2.70162e-05
-0.03 0.3 0.0786878 2.59049e-05
-0.03 0.31 0.0755921 2.47684e-05
-0.03 0.32 0.0723962 2.36077e-05
-0.03 0.33 0.0691001 2.24241e-05
-0.03 0.34 0.0657038 2.12186e-05
-0.03 0.35 0.0622073 1.99926e-05
-0.03 0.36 0.0586106 1.87471e-05
-0.03 0.37 0.0549136 1.74836e-05
-0.03 0.38 0.0511164 1.62032e-05
-0.03 0.39 0.047219 1.49072e-05
-0.03 0.4 0.0432213 1.35969e-05
-0.03 0.41 0.0391234 1.22736e-05
-0.03 0.42 0.0349252 1.09386e-05
-0.03 0.43 0.0306268 9.59329e-06
-0.03 0.44 0.0262282 8.23898e-06
-0.03 0.45 0.0217293 6.87701e-06
-0.03 0.46 0.0171302 5.50874e-06
-0.03 0.47 0.0124308 4.13554e-06
-0.03 0.48 0.00763122 2.75877e-06
-0.03 0.49 0.00273136 1.3798e-06

-0.02 -0.5 0.00222997 -0
-0.02 -0.49 0.00713032 1.37106e-06
-0.02 -0.48 0.0119309 2.74025e-06
-0.02 -0.47 0.0166318 4.10624e-06
-0.02 -0.46 0.0212329 5.46769e-06
-0.02 -0.45 0.0257342 6.82326e-06
-0.02 -0.44 0.0301358 8.17164e-06
-0.02 -0.43 0.0344376 9.51151e-06
-0.02 -0.42 0.0386397 1.08415e-05
-0.02 -0.41 0.042742 1.21605e-05
-0.02 -0.4 0.0467445 1.3467e-05
-0.02 -0.39 0.0506473 1.47598e-05
-0.02 -0.38 0.0544503 1.60377e-05
-0.02 -0.37 0.0581535 1.72993e-05
-0.02 -0.36 0.061757 1.85436e-05
-0.02 -0.35 0.0652607 1.97692e-05
-0.02 -0.34 0.0686646 2.0975e-05
-0.02 -0.33 0.0719687 2.21597e-05
-0.02 -0.32 0.075173 2.33223e-05
-0.02 -0.31 0.0782775 2.44616e-05
-0.02 -0.3 0.0812822 2.55764e-05
-0.02 -0.29 0.0841871 2.66658e-05
-0.02 -0.28 0.0869922 2.77286e-05
-0.02 -0.27 0.0896975 2.87637e-05
-0.02 -0.26 0.092303 2.97703e-05
-0.02 -0.25 0.0948086 3.07473e-05
-0.02 -0.24 0.0972145 3.16937e-05
-0.02 -0.23 0.0995204 3.26086e-05
-0.02 -0.22 0.101727 3.34912e-05
-0.02 -0.21 0.103833 3.43406e-05
-0.02 -0.2 0.105839 3.51559e-05
-0.02 -0.19 0.107746 3.59363e-05
-0.02 -0.18 0.109553 3.66812e-05
-0.02 -0.17 0.111259 3.73897e-05
-0.02 -0.16 0.112866 3.80611e-05
-0.02 -0.15 0.114374 3.86949e-05
-0.02 -0.14 0.115781 3.92904e-05
-0.02 -0.13 0.117088 3.9847e-05
-0.02 -0.12 0.118295 4.03642e-05
-0.02 -0.11 0.119403 4.08415e-05
-0.02 -0.1 0.12041 4.12784e-05
-0.02 -0.09 0.121318 4.16744e-05
-0.02 -0.08 0.122126 4.20293e-05
-0.02 -0.07 0.122833 4.23426e-05
-0.02 -0.06 0.123441 4.26141e-05
-0.02 -0.05 0.123949 4.28435e-05
-0.02 -0.04 0.124357 4.30306e-05
-0.02 -0.03 0.124665 4.31751e-05
-0.02 -0.02 0.124873 4.32771e-05
-0.02 -0.01 0.12498 4.33363e-05
-0.02 0 0.124988 4.33527e-05
-0.02 0.01 0.124896 4.33263e-05
-0.02 0.02 0.124704 4.32571e-05
-0.02 0.03 0.124412 4.31453e-05
-0.02 0.04 0.12402 4.29909e-05
-0.02 0.05 0.123528 4.27941e-05
-0.02 0.06 0.122935 4.25551e-05
-0.02 0.07 0.122243 4.22741e-05
-0.02 0.08 0.121451 4.19514e-05
-0.02 0.09 0.120558 4.15874e-05
-0.02 0.1 0.119566 4.11824e-05
-0.02 0.11 0.118473 4.07368e-05
-0.02 0.12 0.11728 4.02511e-05
-0.02 0.13 0.115988 3.97257e-05
-0.02 0.14 0.114595 3.91612e-05
-0.02 0.15 0.113102 3.85582e-05
-0.02 0.16 0.111509 3.79172e-05
-0.02 0.17 0.109815 3.7239e-05
-0.02 0.18 0.108022 3.65241e-05
-0.02 0.19 0.106128 3.57732e-05
-0.02 0.2 0.104135 3.49873e-05
-0.02 0.21 0.102041 3.4167e-05
-0.02 0.22 0.099847 3.33131e-05
-0.02 0.23 0.0975529 3.24265e-05
-0.02 0.24 0.0951586 3.15081e-05
-0.02 0.25 0.0926641 3.05589e-05
-0.02 0.26 0.0900695 2.95797e-05
-0.02 0.27 0.0873746 2.85715e-05
-0.02 0.28 0.0845796 2.75354e-05
-0.02 0.29 0.0816843 2.64724e-05
-0.02 0.3 0.0786889 2.53835e-05
-0.02 0.31 0.0755933 2.42698e-05
-0.02 0.32 0.0723974 2.31325e-05
-0.02 0.33 0.0691014 2.19727e-05
-0.02 0.34 0.0657051 2.07915e-05
-0.02 0.35 0.0622086 1.95902e-05
-0.02 0.36 0.0586118 1.83698e-05
-0.02 0.37 0.0549149 1.71317e-05
-0.02 0.38 0.0511177 1.58771e-05
-0.02 0.39 0.0472203 1.46071e-05
-0.02 0.4 0.0432226 1.33232e-05
-0.02 0.41 0.0391247 1.20266e-05
-0.02 0.42 0.0349266 1.07185e-05
-0.02 0.43 0.0306282 9.40023e-06
-0.02 0.44 0.0262296 8.07317e-06
-0.02 0.45 0.0217307 6.73861e-06
-0.02 0.46 0.0171316 5.39789e-06
-0.02 0.47 0.0124322 4.05232e-06
-0.02 0.48 0.0076326 2.70326e-06
-0.02 0.49 0.00273274 1.35204e-06

-0.01 -0.5 0.0022286 -0
-0.01 -0.49 0.00712896 1.34288e-06
-0.01 -0.48 0.0119296 2.68393e-06
-0.01 -0.47 0.0166304 4.02184e-06
-0.01 -0.46 0.0212315 5.35531e-06
-0.01 -0.45 0.0257329 6.68303e-06
-0.01 -0.44 0.0301345 8.00369e-06
-0.01 -0.43 0.0344363 9.31602e-06
-0.01 -0.42 0.0386384 1.06187e-05
-0.01 -0.41 0.0427407 1.19105e-05
-0.01 -0.4 0.0467432 1.31902e-05
-0.01 -0.39 0.050646 1.44565e-05
-0.01 -0.38 0.054449 1.57081e-05
-0.01 -0.37 0.0581523 1.69438e-05
-0.01 -0.36 0.0617558 1.81625e-05
-0.01 -0.35 0.0652595 1.93629e-05
-0.01 -0.34 0.0686634 2.05439e-05
-0.01 -0.33 0.0719675 2.17044e-05
-0.01 -0.32 0.0751718 2.28431e-05
-0.01 -0.31 0.0782764 2.39589e-05
-0.01 -0.3 0.0812811 2.50509e-05
-0.01 -0.29 0.0841861 2.61179e-05
-0.01 -0.28 0.0869912 2.71588e-05
-0.01 -0.27 0.0896965 2.81727e-05
-0.01 -0.26 0.092302 2.91586e-05
-0.01 -0.25 0.0948077 3.01155e-05
-0.01 -0.24 0.0972136 3.10425e-05
-0.01 -0.23 0.0995196 3.19387e-05
-0.01 -0.22 0.101726 3.28031e-05
-0.01 -0.21 0.103832 3.3635e-05
-0.01 -0.2 0.105839 3.44336e-05
-0.01 -0.19 0.107745 3.5198e-05
-0.01 -0.18 0.109552 3.59276e-05
-0.01 -0.17 0.111259 3.66215e-05
-0.01 -0.16 0.112866 3.72792e-05
-0.01 -0.15 0.114373 3.79e-05
-0.01 -0.14 0.11578 3.84832e-05
-0.01 -0.13 0.117087 3.90284e-05
-0.01 -0.12 0.118295 3.9535e-05
-0.01 -0.11 0.119402 4.00025e-05
-0.01 -0.1 0.12041 4.04304e-05
-0.01 -0.09 0.121318 4.08183e-05
-0.01 -0.08 0.122125 4.11659e-05
-0.01 -0.07 0.122833 4.14728e-05
-0.01 -0.06 0.123441 4.17387e-05
-0.01 -0.05 0.123949 4.19634e-05
-0.01 -0.04 0.124357 4.21467e-05
-0.01 -0.03 0.124665 4.22883e-05
-0.01 -0.02 0.124872 4.23881e-05
-0.01 -0.01 0.12498 4.24461e-05
-0.01 0 0.124988 4.24622e-05
-0.01 0.01 0.124896 4.24363e-05
-0.01 0.02 0.124704 4.23686e-05
-0.01 0.03 0.124412 4.22591e-05
-0.01 0.04 0.12402 4.21079e-05
-0.01 0.05 0.123528 4.19151e-05
-0.01 0.06 0.122936 4.1681e-05
-0.01 0.07 0.122243 4.14058e-05
-0.01 0.08 0.121451 4.10898e-05
-0.01 0.09 0.120559 4.07332e-05
-0.01 0.1 0.119566 4.03365e-05
-0.01 0.11 0.118474 3.99001e-05
-0.01 0.12 0.117281 3.94244e-05
-0.01 0.13 0.115988 3.89098e-05
-0.01 0.14 0.114595 3.83569e-05
-0.01 0.15 0.113102 3.77663e-05
-0.01 0.16 0.111509 3.71385e-05
-0.01 0.17 0.109816 3.64742e-05
-0.01 0.18 0.108023 3.57739e-05
-0.01 0.19 0.106129 3.50386e-05
-0.01 0.2 0.104136 3.42688e-05
-0.01 0.21 0.102042 3.34653e-05
-0.01 0.22 0.0998479 3.26289e-05
-0.01 0.23 0.0975538 3.17606e-05
-0.01 0.24 0.0951596 3.08611e-05
-0.01 0.25 0.0926651 2.99313e-05
-0.01 0.26 0.0900705 2.89722e-05
-0.01 0.27 0.0873757 2.79848e-05
-0.01 0.28 0.0845806 2.697e-05
-0.01 0.29 0.0816854 2.59288e-05
-0.01 0.3 0.07869 2.48622e-05
-0.01 0.31 0.0755944 2.37715e-05
-0.01 0.32 0.0723986 2.26575e-05
-0.01 0.33 0.0691025 2.15215e-05
-0.01 0.34 0.0657063 2.03646e-05
-0.01 0.35 0.0622098 1.91879e-05
-0.01 0.36 0.0586131 1.79926e-05
-0.01 0.37 0.0549161 1.67799e-05
-0.01 0.38 0.051119 1.55511e-05
-0.01 0.39 0.0472216 1.43072e-05
-0.01 0.4 0.0432239 1.30497e-05
-0.01 0.41 0.039126 1.17796e-05
-0.01 0.42 0.0349279 1.04984e-05
-0.01 0.43 0.0306295 9.20722e-06
-0.01 0.44 0.0262309 7.90742e-06
-0.01 0.45 0.021732 6.60026e-06
-0.01 0.46 0.0171329 5.28707e-06
-0.01 0.47 0.0124336 3.96913e-06
-0.01 0.48 0.00763395 2.64776e-06
-0.01 0.49 0.00273409 1.32428e-06

0 -0.5 0.00222725 -0
0 -0.49 0.00712761 1.31471e-06
0 -0.48 0.0119282 2.62764e-06
0 -0.47 0.0166291 3.93749e-06
0 -0.46 0.0212302 5.24299e-06
0 -0.45 0.0257315 6.54286e-06
0 -0.44 0.0301331 7.83583e-06
0 -0.43 0.034435 9.12064e-06
0 -0.42 0.0386371 1.0396e-05
0 -0.41 0.0427394 1.16608e-05
0 -0.4 0.046742 1.29136e-05
0 -0.39 0.0506448 1.41533e-05
0 -0.38 0.0544478 1.53787e-05
0 -0.37 0.0581511 1.65885e-05
0 -0.36 0.0617546 1.77816e-05
0 -0.35 0.0652583 1.89569e-05
0 -0.34 0.0686622 2.01131e-05
0 -0.33 0.0719664 2.12492e-05
0 -0.32 0.0751707 2.2364e-05
0 -0.31 0.0782753 2.34565e-05
0 -0.3 0.0812801 2.45256e-05
0 -0.29 0.084185 2.55702e-05
0 -0.28 0.0869902 2.65893e-05
0 -0.27 0.0896955 2.7582e-05
0 -0.26 0.0923011 2.85472e-05
0 -0.25 0.0948068 2.94841e-05
0 -0.24 0.0972127 3.03916e-05
0 -0.23 0.0995187 3.1269e-05
0 -0.22 0.101725 3.21153e-05
0 -0.21 0.103831 3.29298e-05
0 -0.2 0.105838 3.37117e-05
0 -0.19 0.107744 3.44601e-05
0 -0.18 0.109551 3.51743e-05
0 -0.17 0.111258 3.58537e-05
0 -0.16 0.112865 3.64976e-05
0 -0.15 0.114372 3.71054e-05
0 -0.14 0.11578 3.76765e-05
0 -0.13 0.117087 3.82102e-05
0 -0.12 0.118294 3.87062e-05
0 -0.11 0.119402 3.91639e-05
0 -0.1 0.12041 3.95828e-05
0 -0.09 0.121317 3.99626e-05
0 -0.08 0.122125 4.03029e-05
0 -0.07 0.122833 4.06034e-05
0 -0.06 0.123441 4.08638e-05
0 -0.05 0.123949 4.10838e-05
0 -0.04 0.124356 4.12632e-05
0 -0.03 0.124664 4.14018e-05
0 -0.02 0.124872 4.14995e-05
0 -0.01 0.12498 4.15563e-05
0 0 0.124988 4.15721e-05
0 0.01 0.124896 4.15468e-05
0 0.02 0.124704 4.14805e-05
